Day	Date	Last Price	Volume	SMAVG(15)
We	1/16/08	12466.16	500.165M	267.227M
Tu	1/15/08	12501.11	349.74M	239.643M
Mo	1/14/08	12778.15	245.488M	245.035M
				
Fr	1/11/08	12606.3	301.977M	242.266M
Th	1/10/08	12853.09	325.412M	236.032M
We	1/9/08	12735.31	332.993M	229.873M
Tu	1/8/08	12589.07	322.813M	223.902M
Mo	1/7/08	12827.49	306.726M	218.756M
				
Fr	1/4/08	12800.18	304.325M	214.897M
Th	1/3/08	13056.72	200.711M	215.308M
We	1/2/08	13043.96	239.643M	220.64M
Mo	12/31/07	13264.82	167.272M	217.35M
				
Fr	12/28/07	13365.87	142.936M	218.161M
Th	12/27/07	13359.61	145.788M	221.786M
We	12/26/07	13551.69	122.411M	229.191M
Mo	12/24/07	13549.33	86.408M	234.696M
				
Fr	12/21/07	13450.65	430.619M	243.086M
Th	12/20/07	13245.64	203.952M	235.218M
We	12/19/07	13207.27	208.47M	235.053M
Tu	12/18/07	13232.47	233.035M	241.829M
Mo	12/17/07	13167.2	243.428M	246.035M
				
Fr	12/14/07	13339.85	245.614M	247.516M
Th	12/13/07	13517.96	248.843M	239.292M
We	12/12/07	13473.9	310.492M	241.677M
Tu	12/11/07	13432.77	280.685M	242.702M
Mo	12/10/07	13727.03	190.303M	243.047M
				
Fr	12/7/07	13625.58	179.428M	251.356M
Th	12/6/07	13619.89	197.32M	255.567M
We	12/5/07	13444.96	256.861M	260.252M
Tu	12/4/07	13248.73	204.985M	263.015M
Mo	12/3/07	13314.57	212.263M	268.818M
				
Fr	11/30/07	13371.72	312.599M	278.462M
Th	11/29/07	13311.73	201.465M	284.539M
We	11/28/07	13289.45	310.11M	289.325M
Tu	11/27/07	12958.44	296.132M	285.483M
Mo	11/26/07	12743.44	265.641M	283.049M
				
Fr	11/23/07	12980.88	122.26M	283.995M
We	11/21/07	12799.04	284.611M	298.224M
Tu	11/20/07	13010.14	325.866M	297.772M
Mo	11/19/07	12958.44	285.855M	288.7M
				
Fr	11/16/07	13176.79	314.944M	283.509M
Th	11/15/07	13110.05	242.598M	283.279M
We	11/14/07	13231.01	267.584M	286.174M
Tu	11/13/07	13307.09	298.306M	285.633M
Mo	11/12/07	12987.55	292.041M	279.537M
				
Fr	11/9/07	13042.74	356.909M	275.387M
Th	11/8/07	13266.29	403.766M	273.762M
We	11/7/07	13300.02	273.255M	260.554M
Tu	11/6/07	13660.94	252.479M	263.37M
Mo	11/5/07	13543.4	259.621M	262.215M
				
Fr	11/2/07	13595.1	279.829M	259.613M
Th	11/1/07	13567.87	335.693M	252.876M
We	10/31/07	13930.01	277.828M	246.171M
Tu	10/30/07	13792.47	189.795M	238.536M
Mo	10/29/07	13870.26	207.985M	237.667M
				
Fr	10/26/07	13806.7	311.495M	231.564M
Th	10/25/07	13671.92	286.02M	223.036M
We	10/24/07	13675.25	259.474M	213.524M
Tu	10/23/07	13676.23	206.864M	208.155M
Mo	10/22/07	13566.97	229.789M	205.66M
				
Fr	10/19/07	13522.02	332.542M	204.056M
Th	10/18/07	13888.96	205.634M	195.427M
We	10/17/07	13892.54	315.507M	192.182M
Tu	10/16/07	13912.94	235.148M	184.921M
Mo	10/15/07	13984.8	220.596M	183.454M
				
Fr	10/12/07	14093.08	178.768M	184.533M
Th	10/11/07	14015.12	235.115M	200.593M
We	10/10/07	14078.69	163.31M	198.313M
Tu	10/9/07	14164.53	176.758M	205.87M
Mo	10/8/07	14043.73	116.446M	212.604M
				
Fr	10/5/07	14066.01	183.574M	216.157M
Th	10/4/07	13974.31	143.332M	217.571M
We	10/3/07	13968.05	178.946M	222.013M
Tu	10/2/07	14047.31	169.434M	223.104M
Mo	10/1/07	14087.55	205.729M	225.154M
				
Fr	9/28/07	13895.63	203.107M	226.23M
Th	9/27/07	13912.94	156.959M	228.579M
We	9/26/07	13878.15	206.586M	231.689M
Tu	9/25/07	13778.65	213.146M	233.377M
Mo	9/24/07	13759.06	236.785M	236.654M
				
Fr	9/21/07	13820.19	419.673M	236.533M
Th	9/20/07	13766.7	200.916M	221.439M
We	9/19/07	13815.56	276.664M	223.214M
Tu	9/18/07	13739.39	277.764M	220.142M
Mo	9/17/07	13403.42	169.735M	211.789M
				
Fr	9/14/07	13442.52	204.795M	212.879M
Th	9/13/07	13424.88	209.957M	212.438M
We	9/12/07	13291.65	195.304M	212.148M
Tu	9/11/07	13308.39	200.185M	212.729M
Mo	9/10/07	13127.85	221.878M	214.838M
				
Fr	9/7/07	13113.38	238.337M	228.312M
Th	9/6/07	13363.35	203.617M	242.903M
We	9/5/07	13305.47	231.894M	247.516M
Tu	9/4/07	13448.86	262.302M	250.001M
				
Fr	8/31/07	13357.74	234.98M	246.866M
Th	8/30/07	13238.73	193.261M	253.774M
We	8/29/07	13289.29	227.54M	265.067M
Tu	8/28/07	13041.85	230.577M	269.101M
Mo	8/27/07	13322.13	152.472M	271.957M
				
Fr	8/24/07	13378.87	186.085M	282.581M
Th	8/23/07	13235.88	198.175M	290.299M
We	8/22/07	13236.13	205.606M	294.744M
Tu	8/21/07	13090.86	204.025M	304.771M
Mo	8/20/07	13121.35	231.823M	312.498M
				
Fr	8/17/07	13079.08	423.98M	316.743M
Th	8/16/07	12845.78	457.204M	310.956M
We	8/15/07	12861.47	272.81M	308.962M
Tu	8/14/07	13028.92	269.177M	308.578M
Mo	8/13/07	13236.53	215.281M	310.436M
				
Fr	8/10/07	13239.54	338.592M	311.924M
Th	8/9/07	13270.68	362.65M	314.533M
We	8/8/07	13657.86	288.057M	308.112M
Tu	8/7/07	13504.3	273.411M	310.542M
Mo	8/6/07	13468.78	311.839M	310.206M
				
Fr	8/3/07	13181.91	301.847M	303.357M
Th	8/2/07	13463.33	264.859M	298.158M
We	8/1/07	13362.37	356.014M	300.539M
Tu	7/31/07	13211.99	319.923M	291.771M
Mo	7/30/07	13358.31	295.495M	288.742M
				
Fr	7/27/07	13265.47	337.173M	281.901M
Th	7/26/07	13473.57	427.306M	271.159M
We	7/25/07	13785.07	267.038M	255.268M
Tu	7/24/07	13716.95	297.056M	244.908M
Mo	7/23/07	13943.42	237.592M	238.2M
				
Fr	7/20/07	13851.08	377.737M	239.836M
Th	7/19/07	14000.41	266.337M	228.462M
We	7/18/07	13918.22	324.503M	227.111M
Tu	7/17/07	13971.55	268.364M	221.543M
Mo	7/16/07	13950.98	209.112M	220.435M
				
Fr	7/13/07	13907.25	223.863M	231.888M
Th	7/12/07	13861.73	300.571M	233.045M
We	7/11/07	13577.87	224.497M	231.319M
Tu	7/10/07	13501.7	274.483M	231.935M
Mo	7/9/07	13649.97	192.883M	225.269M
				
Fr	7/6/07	13611.68	176.049M	240.752M
Th	7/5/07	13565.84	188.94M	244.262M
Tu	7/3/07	13577.3	111.64M	248.537M
Mo	7/2/07	13535.43	196.426M	256.657M
				
Fr	6/29/07	13408.62	262.134M	255.581M
Th	6/28/07	13422.28	207.135M	254.241M
We	6/27/07	13427.73	246.065M	260.359M
Tu	6/26/07	13337.66	240.982M	259.748M
Mo	6/25/07	13352.05	251.741M	258.553M
				
Fr	6/22/07	13360.26	380.92M	253.628M
Th	6/21/07	13545.84	241.212M	242.425M
We	6/20/07	13489.42	274.679M	242.585M
Tu	6/19/07	13635.42	233.733M	239.261M
Mo	6/18/07	13612.98	174.498M	237.389M
				
Fr	6/15/07	13639.48	425.123M	237.988M
Th	6/14/07	13553.72	228.699M	225.703M
We	6/13/07	13482.35	253.068M	224.342M
Tu	6/12/07	13295.01	233.447M	220.892M
Mo	6/11/07	13424.96	180.284M	219.702M
				
Fr	6/8/07	13424.39	242.03M	226.55M
Th	6/7/07	13266.73	298.911M	223.471M
We	6/6/07	13465.67	236.888M	219.403M
Tu	6/5/07	13595.46	223.066M	221.298M
Mo	6/4/07	13676.32	177.857M	219.738M
				
Fr	6/1/07	13668.11	212.874M	221.925M
Th	5/31/07	13627.64	243.626M	222.711M
We	5/30/07	13633.08	224.805M	222.273M
Tu	5/29/07	13521.34	205.658M	222.329M
				
Fr	5/25/07	13507.28	183.483M	222.365M
Th	5/24/07	13441.13	240.857M	225.891M
We	5/23/07	13525.65	208.281M	226.32M
Tu	5/22/07	13539.95	201.318M	229.194M
Mo	5/21/07	13542.88	215.589M	232.371M
				
Fr	5/18/07	13556.53	283.014M	235.608M
Th	5/17/07	13476.73	195.836M	234.804M
We	5/16/07	13487.53	237.893M	238.693M
Tu	5/15/07	13383.84	265.312M	239.519M
Mo	5/14/07	13346.78	199.671M	237.727M
				
Fr	5/11/07	13326.22	210.653M	239.323M
Th	5/10/07	13215.13	224.665M	252.993M
We	5/9/07	13362.87	237.055M	255.526M
Tu	5/8/07	13309.07	225.644M	257.194M
Mo	5/7/07	13312.97	206.208M	259.422M
				
Fr	5/4/07	13264.62	236.369M	260.68M
Th	5/3/07	13241.38	247.3M	259.872M
We	5/2/07	13211.88	251.382M	257.941M
Tu	5/1/07	13136.14	248.975M	257.551M
Mo	4/30/07	13062.91	264.148M	255.268M
				
Fr	4/27/07	13120.94	270.953M	250.433M
Th	4/26/07	13105.5	254.174M	243.367M
We	4/25/07	13089.89	250.281M	240.433M
Tu	4/24/07	12953.94	238.432M	238.448M
Mo	4/23/07	12919.4	223.606M	236.517M
				
Fr	4/20/07	12961.98	415.698M	237.186M
Th	4/19/07	12808.63	262.666M	223.353M
We	4/18/07	12803.84	262.077M	220.835M
Tu	4/17/07	12773.04	259.061M	217.31M
Mo	4/16/07	12720.46	225.073M	214.708M
				
Fr	4/13/07	12612.13	224.259M	213.467M
Th	4/12/07	12552.96	218.334M	214.031M
We	4/11/07	12484.62	245.52M	215.882M
Tu	4/10/07	12573.85	214.739M	212.629M
Mo	4/9/07	12569.14	191.622M	212.216M
				
Th	4/5/07	12560.2	164.957M	225.353M
We	4/4/07	12530.05	210.172M	229.865M
Tu	4/3/07	12510.3	220.505M	238.09M
Mo	4/2/07	12382.3	209.461M	244.217M
				
Fr	3/30/07	12354.35	233.639M	244.899M
Th	3/29/07	12348.75	208.216M	243.393M
We	3/28/07	12300.36	224.885M	245.589M
Tu	3/27/07	12397.29	209.211M	248.175M
Mo	3/26/07	12469.07	220.022M	252.818M
				
Fr	3/23/07	12481.01	206.466M	256.743M
Th	3/22/07	12461.14	232.715M	263.994M
We	3/21/07	12447.52	246.098M	273.283M
Tu	3/20/07	12288.1	196.722M	284.401M
Mo	3/19/07	12226.17	208.546M	297.52M
				
Fr	3/16/07	12110.41	388.674M	298.958M
Th	3/15/07	12159.68	232.647M	287.411M
We	3/14/07	12133.4	333.544M	285.695M
Tu	3/13/07	12075.96	312.407M	277.694M
Mo	3/12/07	12318.62	219.696M	270.587M
				
Fr	3/9/07	12276.32	211.044M	272.183M
Th	3/8/07	12260.7	241.16M	270.678M
We	3/7/07	12192.45	263.68M	268.661M
Tu	3/6/07	12207.59	278.854M	264.948M
Mo	3/5/07	12050.41	278.897M	258.026M
				
Fr	3/2/07	12114.1	315.224M	254.124M
Th	3/1/07	12234.34	372.049M	246.033M
We	2/28/07	12268.63	412.877M	234.166M
Tu	2/27/07	12216.24	393.503M	220.047M
Mo	2/26/07	12632.26	230.115M	207.426M
				
Fr	2/23/07	12647.48	215.472M	205.662M
Th	2/22/07	12686.02	206.91M	206.975M
We	2/21/07	12738.41	213.528M	210.411M
Tu	2/20/07	12786.64	205.806M	212.449M
				
Fr	2/16/07	12767.57	243.626M	214.365M
Th	2/15/07	12765.01	188.48M	214.597M
We	2/14/07	12741.86	210.903M	218.63M
Tu	2/13/07	12654.85	207.974M	219.035M
Mo	2/12/07	12552.55	175.029M	220.964M
				
Fr	2/9/07	12580.83	220.364M	225.342M
Th	2/8/07	12637.63	193.865M	229.818M
We	2/7/07	12666.87	194.042M	233.612M
Tu	2/6/07	12666.31	201.083M	238.879M
Mo	2/5/07	12661.74	204.202M	241.906M
				
Fr	2/2/07	12653.49	203.651M	245.403M
Th	2/1/07	12673.68	235.16M	249.28M
We	1/31/07	12621.69	258.459M	248.712M
Tu	1/30/07	12523.31	244.092M	246.494M
Mo	1/29/07	12490.78	234.546M	245.123M
				
Fr	1/26/07	12487.02	247.103M	245.169M
Th	1/25/07	12502.56	248.974M	245.969M
We	1/24/07	12621.77	216.985M	251.189M
Tu	1/23/07	12533.8	236.897M	247.499M
Mo	1/22/07	12477.16	240.711M	240.157M
				
Fr	1/19/07	12565.53	287.504M	233.688M
Th	1/18/07	12567.93	250.773M	221.87M
We	1/17/07	12577.15	273.039M	214.357M
Tu	1/16/07	12582.59	246.501M	208.964M
				
Fr	1/12/07	12556.08	256.649M	205.42M
Th	1/11/07	12514.98	261.809M	203.877M
We	1/10/07	12442.16	226.636M	202.247M
Tu	1/9/07	12416.6	225.189M	214.99M
Mo	1/8/07	12423.49	223.524M	216.907M
				
Fr	1/5/07	12398.01	235.234M	216.242M
Th	1/4/07	12480.69	259.103M	217.103M
We	1/3/07	12474.52	327.283M	214.109M
				
Fr	12/29/06	12463.15	161.635M	208.363M
Th	12/28/06	12501.52	126.761M	211.737M
We	12/27/06	12510.57	143.676M	218.01M
Tu	12/26/06	12407.63	110.241M	223.978M
				
Fr	12/22/06	12343.22	138.075M	234.674M
Th	12/21/06	12421.25	192.147M	243.835M
We	12/20/06	12463.87	193.339M	250.687M
Tu	12/19/06	12471.32	233.5M	252.418M
Mo	12/18/06	12441.27	237.355M	251.694M
				
Fr	12/15/06	12445.52	417.782M	251.662M
Th	12/14/06	12416.76	253.947M	228.988M
We	12/13/06	12317.5	213.548M	223.909M
Tu	12/12/06	12315.58	248.147M	224.125M
Mo	12/11/06	12328.48	214.192M	222.848M
				
Fr	12/8/06	12307.49	241.092M	227.578M
Th	12/7/06	12278.41	212.253M	226.397M
We	12/6/06	12309.25	220.85M	229.505M
Tu	12/5/06	12331.6	233.196M	231.806M
Mo	12/4/06	12283.85	270.684M	229.198M
				
Fr	12/1/06	12194.13	275.491M	224.783M
Th	11/30/06	12221.93	294.924M	224.775M
We	11/29/06	12226.73	219.3M	221.964M
Tu	11/28/06	12136.45	222.655M	222.174M
Mo	11/27/06	12121.71	236.861M	221.415M
				
Fr	11/24/06	12280.17	77.685M	218.808M
We	11/22/06	12326.95	177.758M	228.44M
Tu	11/21/06	12321.59	216.787M	232.972M
Mo	11/20/06	12316.54	228.989M	237.014M
				
Fr	11/17/06	12342.56	285.145M	235.499M
Th	11/16/06	12305.82	223.376M	234.983M
We	11/15/06	12251.71	258.873M	235.968M
Tu	11/14/06	12218.01	255.366M	234.611M
Mo	11/13/06	12131.88	194.071M	234.765M
				
Fr	11/10/06	12108.43	204.458M	241.088M
Th	11/9/06	12103.3	275.38M	248.381M
We	11/8/06	12176.54	252.755M	247.37M
Tu	11/7/06	12156.77	222.453M	248.961M
Mo	11/6/06	12105.55	211.272M	250.139M
				
Fr	11/3/06	11986.04	197.75M	250.553M
Th	11/2/06	12018.54	222.161M	257.045M
We	11/1/06	12031.02	245.739M	261.64M
Tu	10/31/06	12080.73	277.424M	262.331M
Mo	10/30/06	12086.5	206.263M	258.985M
				
Fr	10/27/06	12090.26	277.397M	257.098M
Th	10/26/06	12163.66	238.15M	254.806M
We	10/25/06	12134.68	238.523M	255.837M
Tu	10/24/06	12127.88	257.674M	258.729M
Mo	10/23/06	12116.91	288.913M	256.925M
				
Fr	10/20/06	12002.37	313.853M	250.87M
Th	10/19/06	12011.73	260.216M	244.35M
We	10/18/06	11992.68	276.629M	242.771M
Tu	10/17/06	11950.02	240.12M	244.126M
Mo	10/16/06	11980.6	217.486M	247.034M
				
Fr	10/13/06	11960.51	295.126M	250.407M
Th	10/12/06	11947.7	291.088M	243.966M
We	10/11/06	11852.13	256.103M	240.653M
Tu	10/10/06	11867.17	227.24M	238.676M
Mo	10/9/06	11857.81	177.948M	235.459M
				
Fr	10/6/06	11850.21	243.014M	236.442M
Th	10/5/06	11866.69	253.623M	244.611M
We	10/4/06	11850.61	281.9M	241.289M
Tu	10/3/06	11727.34	230.617M	236.776M
Mo	10/2/06	11670.35	198.082M	237.226M
				
Fr	9/29/06	11679.07	216.054M	238.421M
Th	9/28/06	11718.45	236.538M	234.795M
We	9/27/06	11689.24	296.948M	233.272M
Tu	9/26/06	11669.39	283.737M	226.211M
Mo	9/25/06	11575.81	268.092M	219.638M
				
Fr	9/22/06	11508.1	198.509M	212.967M
Th	9/21/06	11533.23	241.386M	210.201M
We	9/20/06	11613.19	226.444M	206.119M
Tu	9/19/06	11540.91	178.991M	204.265M
Mo	9/18/06	11555	192.693M	204.388M
				
Fr	9/15/06	11560.77	365.55M	201.556M
Th	9/14/06	11527.39	203.787M	188.569M
We	9/13/06	11543.32	214.214M	186.344M
Tu	9/12/06	11498.09	237.362M	186.317M
Mo	9/11/06	11396.84	216.01M	183.578M
				
Fr	9/8/06	11392.11	161.66M	188.026M
Th	9/7/06	11331.44	213.701M	193.453M
We	9/6/06	11406.2	191.03M	193.829M
Tu	9/5/06	11469.28	185.139M	195.016M
				
Fr	9/1/06	11464.15	168.031M	196.397M
Th	8/31/06	11381.15	157.02M	196.321M
We	8/30/06	11382.91	180.152M	199.94M
Tu	8/29/06	11369.94	198.64M	203.351M
Mo	8/28/06	11352.01	180.827M	204.27M
				
Fr	8/25/06	11284.05	150.222M	203.53M
Th	8/24/06	11304.46	170.735M	207.543M
We	8/23/06	11297.9	170.416M	210.289M
Tu	8/22/06	11339.84	213.815M	214.223M
Mo	8/21/06	11345.05	196.274M	213.246M
				
Fr	8/18/06	11381.47	282.724M	215.628M
Th	8/17/06	11334.96	243.073M	214.842M
We	8/16/06	11327.12	219.339M	217.747M
Tu	8/15/06	11230.26	208.833M	222.387M
Mo	8/14/06	11097.87	205.847M	227.411M
				
Fr	8/11/06	11088.03	166.897M	232.039M
Th	8/10/06	11124.37	211.31M	249.911M
We	8/9/06	11076.18	231.307M	258.72M
Tu	8/8/06	11173.59	212.434M	266.784M
Mo	8/7/06	11219.38	169.726M	271.897M
				
Fr	8/4/06	11240.35	210.421M	277.529M
Th	8/3/06	11242.59	211.921M	284.342M
We	8/2/06	11199.93	229.419M	292.234M
Tu	8/1/06	11125.73	199.161M	296.051M
Mo	7/31/06	11185.68	232.006M	303.415M
				
Fr	7/28/06	11219.7	270.938M	302.513M
Th	7/27/06	11100.43	286.642M	302.146M
We	7/26/06	11102.51	288.947M	298.022M
Tu	7/25/06	11103.71	284.185M	295.342M
Mo	7/24/06	11051.05	275.27M	285.383M
				
Fr	7/21/06	10868.38	434.984M	292.583M
Th	7/20/06	10928.1	343.442M	286.97M
We	7/19/06	11011.42	352.271M	281.97M
Tu	7/18/06	10799.23	289.124M	277.566M
Mo	7/17/06	10747.36	254.207M	272.261M
				
Fr	7/14/06	10739.35	312.612M	270.145M
Th	7/13/06	10846.29	330.307M	266.403M
We	7/12/06	11013.18	286.677M	265.374M
Tu	7/11/06	11134.77	309.616M	264.791M
Mo	7/10/06	11103.55	218.476M	266.619M
				
Fr	7/7/06	11090.67	265.423M	282.485M
Th	7/6/06	11225.3	224.795M	289.377M
We	7/5/06	11151.82	248.74M	298.131M
Mo	7/3/06	11228.02	134.799M	308.266M
				
Fr	6/30/06	11150.22	383.273M	317.525M
Th	6/29/06	11190.8	350.788M	310.328M
We	6/28/06	10973.56	268.437M	316.524M
Tu	6/27/06	10924.74	286.215M	321.047M
Mo	6/26/06	11045.28	209.544M	327.724M
				
Fr	6/23/06	10989.09	222.477M	330.874M
Th	6/22/06	11019.11	256.472M	334.005M
We	6/21/06	11079.46	314.876M	336.633M
Tu	6/20/06	10974.84	277.934M	339.884M
Mo	6/19/06	10942.11	337.03M	338.902M
				
Fr	6/16/06	11014.55	456.467M	332.494M
Th	6/15/06	11015.19	368.804M	321.762M
We	6/14/06	10816.92	356.104M	324.174M
Tu	6/13/06	10706.14	400.764M	321.553M
Mo	6/12/06	10792.58	273.691M	317.728M
				
Fr	6/9/06	10891.92	275.317M	331.903M
Th	6/8/06	10938.82	443.724M	336.47M
We	6/7/06	10930.9	336.283M	333.69M
Tu	6/6/06	11002.14	386.376M	331.787M
Mo	6/5/06	11048.72	256.798M	326.326M
				
Fr	6/2/06	11247.87	269.437M	330.683M
Th	6/1/06	11260.28	295.889M	334.317M
We	5/31/06	11168.31	363.646M	333.763M
Tu	5/30/06	11094.43	263.207M	327.451M
				
Fr	5/26/06	11278.61	240.903M	330.626M
Th	5/25/06	11211.05	295.479M	337.296M
We	5/24/06	11117.32	404.984M	339.9M
Tu	5/23/06	11098.35	316.8M	338.671M
Mo	5/22/06	11125.33	343.391M	339.98M
				
Fr	5/19/06	11144.06	486.316M	341.625M
Th	5/18/06	11128.29	343.821M	358.663M
We	5/17/06	11205.61	402.018M	361.235M
Tu	5/16/06	11419.89	307.736M	352.508M
Mo	5/15/06	11428.77	304.46M	351.565M
				
Fr	5/12/06	11380.99	322.164M	347.218M
Th	5/11/06	11500.73	323.947M	347.426M
We	5/10/06	11642.65	287.567M	348.296M
Tu	5/9/06	11639.77	268.974M	348.863M
Mo	5/8/06	11584.54	310.836M	351.719M
				
Fr	5/5/06	11577.74	340.941M	347.09M
Th	5/4/06	11438.86	334.552M	339.841M
We	5/3/06	11400.28	386.544M	331.78M
Tu	5/2/06	11416.45	336.429M	323.795M
Mo	5/1/06	11343.29	368.063M	315.48M
				
Fr	4/28/06	11367.14	741.886M	308.076M
Th	4/27/06	11382.51	382.407M	274.794M
We	4/26/06	11354.49	271.115M	266.093M
Tu	4/25/06	11283.25	293.586M	264.537M
Mo	4/24/06	11336.32	239.26M	263.627M
				
Fr	4/21/06	11347.45	325.286M	269.53M
Th	4/20/06	11342.89	336.996M	266.518M
We	4/19/06	11278.77	296.066M	262.997M
Tu	4/18/06	11268.77	311.813M	261.488M
Mo	4/17/06	11073.78	241.411M	255.881M
				
Th	4/13/06	11137.65	232.206M	255.959M
We	4/12/06	11129.97	213.635M	260.014M
Tu	4/11/06	11089.63	266.761M	268.705M
Mo	4/10/06	11141.33	211.714M	273.267M
				
Fr	4/7/06	11120.04	256.997M	275.694M
Th	4/6/06	11216.5	242.656M	291.066M
We	4/5/06	11239.55	251.898M	295.34M
Tu	4/4/06	11203.85	247.764M	296.948M
Mo	4/3/06	11144.94	279.938M	297.261M
				
Fr	3/31/06	11109.32	327.808M	295.409M
Th	3/30/06	11150.7	280.111M	290.772M
We	3/29/06	11215.7	284.178M	289.891M
Tu	3/28/06	11154.54	273.431M	289.719M
Mo	3/27/06	11250.11	227.705M	290.982M
				
Fr	3/24/06	11279.97	242.583M	295.51M
Th	3/23/06	11270.29	293.036M	303.756M
We	3/22/06	11317.43	343.998M	302.54M
Tu	3/21/06	11235.47	335.194M	297.773M
Mo	3/20/06	11274.53	248.122M	297.437M
				
Fr	3/17/06	11279.65	487.573M	298.89M
Th	3/16/06	11253.24	306.767M	282.917M
We	3/15/06	11209.77	276.009M	280.673M
Tu	3/14/06	11151.34	252.457M	284.797M
Mo	3/13/06	11076.02	252.16M	286.082M
				
Fr	3/10/06	11076.34	258.251M	291.289M
Th	3/9/06	10972.28	266.895M	294.415M
We	3/8/06	11005.74	281.607M	296.931M
Tu	3/7/06	10980.69	292.374M	298.771M
Mo	3/6/06	10958.59	295.616M	295.601M
				
Fr	3/3/06	11021.59	366.278M	296.28M
Th	3/2/06	11025.51	274.792M	292.861M
We	3/1/06	11053.53	272.495M	296.679M
Tu	2/28/06	10993.41	330.151M	302.041M
Mo	2/27/06	11097.55	269.929M	297.62M
				
Fr	2/24/06	11061.85	247.976M	302.902M
Th	2/23/06	11069.22	273.107M	307.38M
We	2/22/06	11137.17	337.872M	311.454M
Tu	2/21/06	11069.06	271.727M	313.763M
				
Fr	2/17/06	11115.32	330.26M	317.564M
Th	2/16/06	11120.68	305.144M	322.251M
We	2/15/06	11058.97	304.634M	328.945M
Tu	2/14/06	11028.39	309.205M	336.126M
Mo	2/13/06	10892.32	244.823M	340.785M
				
Fr	2/10/06	10919.05	305.813M	348.964M
Th	2/9/06	10883.35	314.994M	358.593M
We	2/8/06	10858.62	332.063M	362.646M
Tu	2/7/06	10749.76	352.914M	364.695M
Mo	2/6/06	10798.27	263.839M	358.352M
				
Fr	2/3/06	10793.62	349.162M	354.78M
Th	2/2/06	10851.98	315.139M	347.964M
We	2/1/06	10953.95	334.229M	344.733M
Tu	1/31/06	10864.86	372.501M	340.115M
Mo	1/30/06	10899.92	328.74M	331.907M
				
Fr	1/27/06	10907.21	400.561M	329.602M
Th	1/26/06	10809.47	405.559M	319.672M
We	1/25/06	10709.74	412.351M	310.797M
Tu	1/24/06	10712.22	379.088M	303.583M
Mo	1/23/06	10688.77	367.501M	291.213M
				
Fr	1/20/06	10667.39	450.25M	277.467M
Th	1/19/06	10880.71	375.797M	258.005M
We	1/18/06	10854.86	362.794M	244.596M
Tu	1/17/06	10896.32	257.763M	228.859M
				
Fr	1/13/06	10959.87	210.262M	226.99M
Th	1/12/06	10962.36	246.918M	230.379M
We	1/11/06	11043.44	266.687M	230.897M
Tu	1/10/06	11011.58	264.956M	235.273M
Mo	1/9/06	11011.9	249.371M	246.295M
				
Fr	1/6/06	10959.31	294.17M	249.566M
Th	1/5/06	10882.15	251.612M	252.43M
We	1/4/06	10880.15	272.437M	257.646M
Tu	1/3/06	10847.41	304.138M	256.472M
				
Fr	12/30/05	10717.5	193.545M	252.164M
Th	12/29/05	10784.82	161.311M	256.296M
We	12/28/05	10796.26	158.32M	261.948M
Tu	12/27/05	10777.77	174.659M	269.294M
				
Fr	12/23/05	10883.27	126.73M	273.811M
Th	12/22/05	10889.44	229.728M	279.704M
We	12/21/05	10833.73	261.1M	281.557M
Tu	12/20/05	10805.55	254.688M	281.796M
Mo	12/19/05	10836.53	332.323M	281.89M
				
Fr	12/16/05	10875.59	430.292M	277.287M
Th	12/15/05	10881.67	298.438M	256.765M
We	12/14/05	10883.51	337.13M	252.697M
Tu	12/13/05	10823.72	329.852M	251.01M
Mo	12/12/05	10767.77	254.827M	246.003M
				
Fr	12/9/05	10778.58	239.518M	252.482M
Th	12/8/05	10755.12	255.521M	254.989M
We	12/7/05	10810.91	246.086M	257.283M
Tu	12/6/05	10856.86	268.52M	258.912M
Mo	12/5/05	10835.01	242.418M	255.279M
				
Fr	12/2/05	10877.51	215.113M	252.212M
Th	12/1/05	10912.57	257.524M	257.472M
We	11/30/05	10805.87	264.682M	256.747M
Tu	11/29/05	10888.16	256.106M	252.57M
Mo	11/28/05	10890.72	263.281M	251.619M
				
Fr	11/25/05	10931.62	122.458M	249.522M
We	11/23/05	10916.09	237.416M	262.782M
Tu	11/22/05	10871.43	311.821M	265.918M
Mo	11/21/05	10820.28	254.76M	264.752M
				
Fr	11/18/05	10766.33	352.008M	269.272M
Th	11/17/05	10720.22	277.125M	264.944M
We	11/16/05	10674.76	289.925M	262.381M
Tu	11/15/05	10686.44	270.518M	261.037M
Mo	11/14/05	10697.17	214.026M	259.489M
				
Fr	11/11/05	10686.04	196.418M	262.876M
Th	11/10/05	10640.1	294.011M	273.912M
We	11/9/05	10546.21	246.65M	276.765M
Tu	11/8/05	10539.72	202.025M	281.521M
Mo	11/7/05	10586.23	241.843M	288.004M
				
Fr	11/4/05	10530.76	231.828M	288.12M
Th	11/3/05	10522.59	321.356M	288.619M
We	11/2/05	10472.73	284.462M	285.236M
Tu	11/1/05	10406.77	294.319M	285.973M
Mo	10/31/05	10440.07	322.567M	284.001M
				
Fr	10/28/05	10402.77	287.083M	278.279M
Th	10/27/05	10229.95	238.68M	275.029M
We	10/26/05	10344.98	269.776M	280.226M
Tu	10/25/05	10377.87	247.287M	280.058M
Mo	10/24/05	10385	264.841M	283.876M
				
Fr	10/21/05	10215.22	361.947M	282.219M
Th	10/20/05	10281.1	336.813M	272.999M
