Day,Date,Last Price,Volume,SMAVG(15)
,,,,
Fr,6/14/13,1626.73,454.66M,551.472M
Th,6/13/13,1636.36,508.786M,561.894M
We,6/12/13,1612.52,496.664M,573.541M
Tu,6/11/13,1626.13,494.42M,574.691M
Mo,6/10/13,1642.81,446.79M,574.708M
,,,,
Fr,6/7/13,1643.38,588.722M,592.774M
Th,6/6/13,1622.56,611.812M,591.012M
We,6/5/13,1608.9,573.941M,586.731M
Tu,6/4/13,1631.38,567.561M,583.766M
Mo,6/3/13,1640.42,614.602M,576.274M
,,,,
Fr,5/31/13,1630.74,872.445M,566.999M
Th,5/30/13,1654.41,525.968M,541.029M
We,5/29/13,1648.36,511.999M,540.418M
Tu,5/28/13,1660.06,554.62M,538.921M
,,,,
Fr,5/24/13,1649.6,449.088M,533.789M
Th,5/23/13,1650.51,610.989M,539.064M
We,5/22/13,1655.35,683.49M,529.311M
Tu,5/21/13,1669.16,513.919M,518.077M
Mo,5/20/13,1666.29,494.666M,528.937M
,,,,
Fr,5/17/13,1667.47,717.787M,526.314M
Th,5/16/13,1650.47,562.299M,515.667M
We,5/15/13,1658.78,547.59M,517.601M
Tu,5/14/13,1650.34,529.472M,519.425M
Mo,5/13/13,1633.77,455.175M,521.132M
,,,,
Fr,5/10/13,1633.7,475.475M,525.515M
Th,5/9/13,1626.67,482.901M,546.522M
We,5/8/13,1632.69,516.801M,556.708M
Tu,5/7/13,1625.96,489.538M,569.46M
Mo,5/6/13,1617.5,477.646M,574.977M
,,,,
Fr,5/3/13,1614.42,528.214M,591.483M
Th,5/2/13,1597.59,464.684M,592.197M
We,5/1/13,1582.7,514.985M,596.6M
Tu,4/30/13,1597.57,676.821M,597.242M
Mo,4/29/13,1593.61,455.327M,586.892M
,,,,
Fr,4/26/13,1582.24,558.08M,586.927M
Th,4/25/13,1585.16,591.31M,586.941M
We,4/24/13,1578.79,574.951M,579.617M
Tu,4/23/13,1578.78,555.077M,580.477M
Mo,4/22/13,1562.5,520.923M,575.048M
,,,,
Fr,4/19/13,1555.25,790.566M,568.505M
Th,4/18/13,1541.61,635.698M,560.68M
We,4/17/13,1552.01,708.085M,546.194M
Tu,4/16/13,1574.57,572.294M,526.845M
Mo,4/15/13,1552.36,725.229M,524.728M
,,,,
Fr,4/12/13,1588.85,538.931M,510.098M
Th,4/11/13,1593.37,530.719M,509.114M
We,4/10/13,1587.73,524.612M,508.067M
Tu,4/9/13,1568.61,521.582M,509.419M
Mo,4/8/13,1563.07,455.852M,508.456M
,,,,
Fr,4/5/13,1553.28,558.289M,574.57M
Th,4/4/13,1559.98,481.445M,570.966M
We,4/3/13,1553.69,587.851M,566.934M
Tu,4/2/13,1570.25,473.64M,558.854M
Mo,4/1/13,1562.17,422.776M,557.309M
,,,,
Th,3/28/13,1569.19,673.191M,561.62M
We,3/27/13,1562.85,418.415M,550.007M
Tu,3/26/13,1563.77,417.852M,555.603M
Mo,3/25/13,1551.69,540.532M,562.596M
,,,,
Fr,3/22/13,1556.89,505.786M,560.817M
Th,3/21/13,1545.8,524.169M,563.662M
We,3/20/13,1558.71,515.015M,578.646M
Tu,3/19/13,1548.34,544.882M,577.114M
Mo,3/18/13,1552.1,507.141M,579.418M
,,,,
Fr,3/15/13,1560.7,1.448B,588.092M
Th,3/14/13,1563.23,504.222M,525.958M
We,3/13/13,1554.52,420.974M,532.297M
Tu,3/12/13,1552.48,466.648M,543.843M
Mo,3/11/13,1556.22,450.47M,550.851M
,,,,
Fr,3/8/13,1551.18,487.436M,574.932M
Th,3/7/13,1544.26,498.992M,578.035M
We,3/6/13,1541.46,502.356M,579.007M
Tu,3/5/13,1539.79,522.752M,578.15M
Mo,3/4/13,1525.2,513.85M,569.977M
,,,,
Fr,3/1/13,1518.2,548.456M,567.555M
Th,2/28/13,1514.68,748.923M,567.871M
We,2/27/13,1515.99,492.036M,555.029M
Tu,2/26/13,1496.94,579.447M,561.378M
Mo,2/25/13,1487.85,637.254M,561.728M
,,,,
Fr,2/22/13,1515.6,515.547M,559.157M
Th,2/21/13,1502.42,599.31M,574.169M
We,2/20/13,1511.95,594.171M,572.201M
Tu,2/19/13,1530.94,571.763M,573.071M
,,,,
Fr,2/15/13,1519.79,811.688M,570.631M
Th,2/14/13,1521.38,533.981M,554.565M
We,2/13/13,1520.33,513.567M,555.964M
Tu,2/12/13,1519.43,489.501M,554.682M
Mo,2/11/13,1517.01,400.16M,560.045M
,,,,
Fr,2/8/13,1517.93,477.527M,595.393M
Th,2/7/13,1509.39,553.191M,603.833M
We,2/6/13,1512.12,556.294M,601.163M
Tu,2/5/13,1511.29,587.275M,596.339M
Mo,2/4/13,1495.71,584.697M,589.969M
,,,,
Fr,2/1/13,1513.17,598.683M,583.554M
Th,1/31/13,1498.11,740.723M,581.582M
We,1/30/13,1501.96,569.792M,566.024M
Tu,1/29/13,1507.84,607.227M,564.44M
Mo,1/28/13,1500.18,535.161M,556.644M
,,,,
Fr,1/25/13,1502.96,570.691M,554.254M
Th,1/24/13,1494.82,554.97M,554.619M
We,1/23/13,1494.81,494.336M,562.986M
Tu,1/22/13,1492.56,569.95M,570.104M
,,,,
Fr,1/18/13,1485.98,930.38M,559.522M
Th,1/17/13,1480.94,604.124M,527.207M
We,1/16/13,1472.63,513.147M,511.174M
Tu,1/15/13,1472.34,483.93M,492.163M
Mo,1/14/13,1470.68,491.727M,562.439M
,,,,
Fr,1/11/13,1472.05,488.475M,565.135M
Th,1/10/13,1472.12,569.102M,571.029M
We,1/9/13,1461.02,507.352M,576.797M
Tu,1/8/13,1457.15,546.03M,581.923M
Mo,1/7/13,1461.89,490.282M,581.103M
,,,,
Fr,1/4/13,1466.47,499.318M,583.222M
Th,1/3/13,1459.37,576.168M,587.919M
We,1/2/13,1462.42,680.469M,588.881M
Mo,12/31/12,1426.19,601.106M,576.058M
,,,,
Fr,12/28/12,1402.43,411.216M,568.456M
Th,12/27/12,1418.1,445.66M,575.917M
We,12/26/12,1419.83,363.632M,588.098M
Mo,12/24/12,1426.66,227.983M,601.154M
,,,,
Fr,12/21/12,1430.15,1.538B,622.019M
Th,12/20/12,1443.69,532.168M,576.484M
We,12/19/12,1435.81,576.889M,576.468M
Tu,12/18/12,1446.79,655.62M,576.482M
Mo,12/17/12,1430.36,584.239M,569.493M
,,,,
Fr,12/14/12,1413.58,533.733M,566.054M
Th,12/13/12,1419.45,522.072M,547.026M
We,12/12/12,1428.48,569.768M,539.475M
Tu,12/11/12,1427.84,590.599M,536.763M
Mo,12/10/12,1418.55,488.124M,536.686M
,,,,
Fr,12/7/12,1418.07,487.082M,561.902M
Th,12/6/12,1413.94,523.124M,571.556M
We,12/5/12,1409.28,628.384M,582.604M
Tu,12/4/12,1407.05,559.465M,579.045M
Mo,12/3/12,1409.46,540.952M,561.804M
,,,,
Fr,11/30/12,1416.18,855.039M,565.419M
Th,11/29/12,1415.95,531.923M,550.302M
We,11/28/12,1409.93,577.114M,562.311M
Tu,11/27/12,1398.94,550.774M,561.455M
Mo,11/26/12,1406.29,532.654M,557.102M
,,,,
Fr,11/23/12,1409.15,248.312M,563.553M
We,11/21/12,1391.03,408.807M,588.072M
Tu,11/20/12,1387.81,529.089M,605.482M
Mo,11/19/12,1386.89,589.447M,611.838M
,,,,
Fr,11/16/12,1359.88,866.367M,611.035M
Th,11/15/12,1353.33,631.896M,590.69M
We,11/14/12,1355.49,688.834M,589.137M
Tu,11/13/12,1374.53,575.006M,579.061M
Mo,11/12/12,1380.03,300.848M,601.384M
,,,,
Fr,11/9/12,1379.85,595.169M,620.397M
Th,11/8/12,1377.51,628.286M,618.606M
We,11/7/12,1394.53,712.069M,610.238M
Tu,11/6/12,1428.39,564.276M,596.484M
Mo,11/5/12,1417.26,485.472M,593.736M
,,,,
Fr,11/2/12,1414.2,629.412M,595.14M
Th,11/1/12,1427.59,616.103M,584.102M
We,10/31/12,1412.16,669.958M,575.52M
,,,,
Fr,10/26/12,1411.94,624.423M,554.802M
Th,10/25/12,1412.97,577.412M,545.538M
We,10/24/12,1408.75,561.183M,541.072M
Tu,10/23/12,1413.11,608.605M,538.505M
Mo,10/22/12,1433.82,537.694M,529.144M
,,,,
Fr,10/19/12,1433.19,909.849M,528.512M
Th,10/18/12,1457.34,586.052M,510.579M
We,10/17/12,1460.91,568.3M,504.751M
Tu,10/16/12,1454.92,502.77M,503.217M
Mo,10/15/12,1440.13,505.754M,510.304M
,,,,
Fr,10/12/12,1428.59,523.056M,510.584M
Th,10/11/12,1432.84,506.535M,575.844M
We,10/10/12,1432.56,463.834M,578.143M
Tu,10/9/12,1441.48,487.372M,583.003M
Mo,10/8/12,1455.88,359.194M,585.11M
,,,,
Fr,10/5/12,1460.93,485.46M,596.173M
Th,10/4/12,1461.4,510.423M,613.538M
We,10/3/12,1450.99,522.673M,620.649M
Tu,10/2/12,1445.75,468.189M,619.771M
Mo,10/1/12,1444.49,528.218M,623.715M
,,,,
Fr,9/28/12,1440.67,640.859M,621.5M
Th,9/27/12,1447.15,498.623M,615.467M
We,9/26/12,1433.32,545.301M,620.718M
Tu,9/25/12,1441.59,609.07M,616.741M
Mo,9/24/12,1456.89,509.948M,608.123M
,,,,
Fr,9/21/12,1460.15,1.502B,612.47M
Th,9/20/12,1460.26,541.019M,539.432M
We,9/19/12,1461.05,536.734M,530.62M
Tu,9/18/12,1459.32,518.979M,522.224M
Mo,9/17/12,1461.19,525.147M,515.748M
,,,,
Fr,9/14/12,1465.77,745.93M,509.561M
Th,9/13/12,1459.99,617.087M,490.645M
We,9/12/12,1436.56,509.503M,483.404M
Tu,9/11/12,1433.56,527.349M,484.845M
Mo,9/10/12,1429.08,494.992M,479.261M
,,,,
Fr,9/7/12,1437.92,550.365M,486.324M
Th,9/6/12,1432.12,577.385M,484.402M
We,9/5/12,1403.44,485.651M,475.165M
Tu,9/4/12,1404.94,479.796M,473.052M
,,,,
Fr,8/31/12,1406.58,575.152M,467.514M
Th,8/30/12,1399.48,406.387M,461.857M
We,8/29/12,1410.49,408.841M,465.17M
Tu,8/28/12,1409.3,410.788M,469.443M
Mo,8/27/12,1410.44,421.847M,477.616M
,,,,
Fr,8/24/12,1411.13,432.34M,481.924M
Th,8/23/12,1402.08,462.198M,490.353M
We,8/22/12,1413.49,508.463M,501.267M
Tu,8/21/12,1413.17,531.114M,514.24M
Mo,8/20/12,1418.13,443.601M,524.127M
,,,,
Fr,8/17/12,1418.16,600.927M,527.389M
Th,8/16/12,1415.51,521.541M,537.408M
We,8/15/12,1405.53,438.823M,550.254M
Tu,8/14/12,1403.93,453.956M,564.582M
Mo,8/13/12,1404.11,396.727M,576.507M
,,,,
Fr,8/10/12,1405.87,490.296M,590.215M
Th,8/9/12,1402.8,456.086M,615.104M
We,8/8/12,1402.22,472.938M,627.575M
Tu,8/7/12,1401.35,533.384M,635.321M
Mo,8/6/12,1394.23,486.46M,638.291M
,,,,
Fr,8/3/12,1390.99,558.787M,637.303M
Th,8/2/12,1365,625.895M,635.439M
We,8/1/12,1375.14,703.061M,634.497M
Tu,7/31/12,1379.32,679.418M,628.044M
Mo,7/30/12,1385.3,492.529M,620.675M
,,,,
Fr,7/27/12,1385.97,751.212M,620.922M
Th,7/26/12,1360.02,714.242M,603.053M
We,7/25/12,1337.89,653.734M,588.745M
Tu,7/24/12,1338.31,632.833M,567.86M
Mo,7/23/12,1350.52,602.347M,562.364M
,,,,
Fr,7/20/12,1362.66,863.627M,579.687M
Th,7/19/12,1376.51,643.163M,568.883M
We,7/18/12,1372.78,589.124M,559.908M
Tu,7/17/12,1363.67,577.939M,557.829M
Mo,7/16/12,1353.64,471.627M,559.689M
,,,,
Fr,7/13/12,1356.78,530.837M,590.745M
Th,7/12/12,1334.76,611.764M,601.193M
We,7/11/12,1341.45,606.265M,599.215M
Tu,7/10/12,1341.47,568.884M,598.454M
Mo,7/9/12,1352.46,496.239M,597.123M
,,,,
Fr,7/6/12,1354.68,483.174M,640.648M
Th,7/5/12,1367.58,499.612M,649.543M
Tu,7/3/12,1374.02,340.46M,653.974M
Mo,7/2/12,1365.51,550.391M,670.36M
,,,,
Fr,6/29/12,1362.16,862.206M,672.243M
Th,6/28/12,1329.04,701.561M,650.717M
We,6/27/12,1331.85,508.538M,647.852M
Tu,6/26/12,1319.99,557.937M,658.354M
Mo,6/25/12,1313.72,605.835M,658.816M
,,,,
Fr,6/22/12,1335.02,937.475M,661.62M
Th,6/21/12,1325.51,687.559M,652.111M
We,6/20/12,1355.69,582.091M,669.68M
Tu,6/19/12,1357.98,594.854M,670.251M
Mo,6/18/12,1344.78,548.918M,667.978M
,,,,
Fr,6/15/12,1342.84,1.149B,661.932M
Th,6/14/12,1329.1,616.596M,626.979M
We,6/13/12,1314.88,566.079M,633.244M
Tu,6/12/12,1324.18,586.249M,638.838M
Mo,6/11/12,1308.93,578.636M,643.801M
,,,,
Fr,6/8/12,1325.66,539.309M,671.832M
Th,6/7/12,1314.99,658.586M,682.135M
We,6/6/12,1315.13,666.071M,683.373M
Tu,6/5/12,1285.5,564.873M,683.342M
Mo,6/4/12,1278.18,647.898M,688.453M
,,,,
Fr,6/1/12,1278.04,794.839M,687.126M
Th,5/31/12,1310.33,951.091M,677.937M
We,5/30/12,1313.32,590.658M,663.125M
Tu,5/29/12,1332.42,560.753M,669.759M
,,,,
Fr,5/25/12,1317.82,458.231M,671.442M
Th,5/24/12,1320.68,624.818M,680.631M
We,5/23/12,1318.86,710.564M,678.309M
Tu,5/22/12,1316.63,649.988M,667.925M
Mo,5/21/12,1315.99,660.702M,662.837M
,,,,
Fr,5/18/12,1295.22,999.102M,659.759M
Th,5/17/12,1304.86,693.854M,631.972M
We,5/16/12,1324.8,677.159M,625.669M
Tu,5/15/12,1330.66,665.604M,623.264M
Mo,5/14/12,1338.35,641.539M,620.089M
,,,,
Fr,5/11/12,1353.39,627.983M,620.13M
Th,5/10/12,1357.99,657.006M,637.462M
We,5/9/12,1354.58,728.912M,638.739M
Tu,5/8/12,1363.72,690.166M,628.949M
Mo,5/7/12,1369.58,586.001M,620.707M
,,,,
Fr,5/4/12,1369.1,596.064M,621.437M
Th,5/3/12,1391.57,589.986M,623.782M
We,5/2/12,1402.31,554.809M,620.94M
Tu,5/1/12,1405.82,573.667M,623.487M
Mo,4/30/12,1397.91,614.539M,634.145M
,,,,
Fr,4/27/12,1403.36,582.287M,629.084M
Th,4/26/12,1399.98,599.315M,629.948M
We,4/25/12,1390.69,641.079M,632.691M
Tu,4/24/12,1371.97,617.978M,633.468M
Mo,4/23/12,1366.94,642.155M,631.528M
,,,,
Fr,4/20/12,1378.53,887.961M,639.061M
Th,4/19/12,1376.92,676.165M,621.742M
We,4/18/12,1385.14,582.062M,619.678M
Tu,4/17/12,1390.78,566.529M,618.359M
Mo,4/16/12,1369.57,596.952M,618.318M
,,,,
Fr,4/13/12,1370.26,631.238M,616.943M
Th,4/12/12,1387.57,547.369M,613.59M
We,4/11/12,1368.71,593.003M,616.393M
Tu,4/10/12,1358.59,733.544M,614.249M
Mo,4/9/12,1382.2,538.617M,602.598M
,,,,
Th,4/5/12,1398.08,595.254M,657.511M
We,4/4/12,1398.96,640.463M,663.023M
Tu,4/3/12,1413.38,652.732M,666.238M
Mo,4/2/12,1419.04,588.871M,668.354M
,,,,
Fr,3/30/12,1408.47,755.154M,661.22M
Th,3/29/12,1403.28,628.171M,645.843M
We,3/28/12,1405.54,645.212M,639.965M
Tu,3/27/12,1412.52,562.274M,638.662M
Mo,3/26/12,1416.51,565.916M,645.681M
,,,,
Fr,3/23/12,1397.11,576.322M,643.846M
Th,3/22/12,1392.78,580.948M,637.322M
We,3/21/12,1402.89,589.412M,640.349M
Tu,3/20/12,1405.52,560.85M,658.064M
Mo,3/19/12,1409.75,558.778M,660.464M
,,,,
Fr,3/16/12,1404.17,1.362B,662.029M
Th,3/15/12,1402.6,677.948M,603.325M
We,3/14/12,1394.28,688.684M,596.84M
Tu,3/13/12,1395.95,684.474M,589.904M
Mo,3/12/12,1371.09,481.857M,587.29M
,,,,
Fr,3/9/12,1370.87,524.497M,612.766M
Th,3/8/12,1365.91,540.004M,619.563M
We,3/7/12,1352.63,625.66M,626.297M
Tu,3/6/12,1343.36,667.562M,627.389M
Mo,3/5/12,1364.33,538.399M,617.349M
,,,,
Fr,3/2/12,1369.63,478.463M,620.485M
Th,3/1/12,1374.09,626.351M,630.379M
We,2/29/12,1365.68,855.13M,629.3M
Tu,2/28/12,1372.18,596.844M,608.652M
Mo,2/27/12,1367.59,582.264M,604.816M
,,,,
Fr,2/24/12,1365.74,481.74M,611.086M
Th,2/23/12,1363.46,580.674M,618.462M
We,2/22/12,1357.66,584.64M,625.369M
Tu,2/21/12,1362.21,645.263M,640.116M
,,,,
Fr,2/17/12,1361.23,864.007M,636.114M
Th,2/16/12,1358.04,626.444M,624.17M
We,2/15/12,1343.23,641.018M,630.004M
Tu,2/14/12,1350.5,642.037M,635.002M
Mo,2/13/12,1351.77,516.968M,632.381M
,,,,
Fr,2/10/12,1342.64,585.432M,637.749M
Th,2/9/12,1351.95,626.872M,658.305M
We,2/8/12,1349.96,610.169M,662.003M
Tu,2/7/12,1347.05,545.415M,668.304M
Mo,2/6/12,1344.33,539.292M,675.557M
,,,,
Fr,2/3/12,1344.9,676.319M,683.94M
Th,2/2/12,1325.54,592.382M,678.191M
We,2/1/12,1324.09,684.279M,677.201M
Tu,1/31/12,1312.41,805.852M,675.932M
Mo,1/30/12,1313.01,585.225M,661.703M
,,,,
Fr,1/27/12,1316.33,684.855M,662.429M
Th,1/26/12,1318.43,713.94M,661.851M
We,1/25/12,1326.05,715.988M,656.979M
Tu,1/24/12,1314.65,602.734M,654.511M
Mo,1/23/12,1316,597.476M,643.073M
,,,,
Fr,1/20/12,1315.38,893.773M,629.075M
Th,1/19/12,1314.5,682.344M,596.149M
We,1/18/12,1308.04,704.686M,574.353M
Tu,1/17/12,1293.67,654.205M,551.805M
,,,,
Fr,1/13/12,1289.09,665.046M,550.916M
Th,1/12/12,1295.5,590.076M,556.525M
We,1/11/12,1292.48,577.532M,567.454M
Tu,1/10/12,1292.08,665.245M,568.107M
Mo,1/9/12,1280.7,592.426M,618.859M
,,,,
Fr,1/6/12,1277.81,596.105M,623.589M
Th,1/5/12,1281.06,676.181M,631.858M
We,1/4/12,1277.3,640.869M,636.585M
Tu,1/3/12,1277.06,678.972M,635.853M
,,,,
Fr,12/30/11,1257.6,431.155M,631.802M
Th,12/29/11,1263.02,387.516M,651.365M
We,12/28/11,1249.64,399.877M,674.38M
Tu,12/27/11,1265.43,355.395M,688.248M
,,,,
Fr,12/23/11,1265.33,366.479M,711.052M
Th,12/22/11,1254,640.867M,732.084M
We,12/21/11,1243.72,749.175M,732.846M
Tu,12/20/11,1241.3,754.008M,762.916M
Mo,12/19/11,1205.35,587.34M,757.349M
,,,,
Fr,12/16/11,1219.66,1.427B,768.304M
Th,12/15/11,1215.75,663.379M,696.119M
We,12/14/11,1211.82,720.14M,698.858M
Tu,12/13/11,1225.73,747.075M,696.571M
Mo,12/12/11,1236.47,629.897M,697.005M
,,,,
Fr,12/9/11,1255.19,618.21M,708.35M
Th,12/8/11,1234.35,724.592M,722.864M
We,12/7/11,1261.01,732.738M,725.528M
Tu,12/6/11,1258.47,607.905M,719.183M
Mo,12/5/11,1257.08,697.457M,714.958M
,,,,
Fr,12/2/11,1244.28,681.955M,707.638M
Th,12/1/11,1244.58,652.302M,709.231M
We,11/30/11,1246.96,1.2B,724.894M
Tu,11/29/11,1195.19,670.505M,690.074M
Mo,11/28/11,1192.55,751.66M,686.398M
,,,,
Fr,11/25/11,1158.67,343.745M,681.889M
We,11/23/11,1161.79,704.466M,712.788M
Tu,11/22/11,1188.04,685.834M,717.012M
Mo,11/21/11,1192.98,753.588M,740.081M
,,,,
Fr,11/18/11,1215.65,800.075M,749.22M
Th,11/17/11,1216.13,835.913M,748.374M
We,11/16/11,1236.91,764.549M,764.375M
Tu,11/15/11,1257.81,637.562M,773.994M
Mo,11/14/11,1251.78,544.542M,784.378M
,,,,
Fr,11/11/11,1263.85,587.645M,796.423M
Th,11/10/11,1239.69,705.854M,828.031M
We,11/9/11,1229.1,887.252M,834.417M
Tu,11/8/11,1275.92,677.924M,829.734M
Mo,11/7/11,1261.12,615.361M,843.336M
,,,,
Fr,11/4/11,1253.23,684.029M,848.694M
Th,11/3/11,1261.15,807.227M,846.192M
We,11/2/11,1237.9,767.818M,839.208M
Tu,11/1/11,1218.28,1.032B,842.831M
Mo,10/31/11,1253.3,890.666M,818.338M
,,,,
Fr,10/28/11,1285.09,787.386M,804.437M
Th,10/27/11,1284.59,1.076B,812.132M
We,10/26/11,1242,908.842M,799.764M
Tu,10/25/11,1229.05,793.315M,808.869M
Mo,10/24/11,1254.19,725.228M,840.566M
,,,,
Fr,10/21/11,1238.25,1.062B,865.373M
Th,10/20/11,1215.39,801.64M,861.871M
We,10/19/11,1209.88,817.007M,869.504M
Tu,10/18/11,1225.38,881.958M,868.742M
Mo,10/17/11,1200.86,695.732M,871.171M
,,,,
Fr,10/14/11,1224.58,646.496M,887.19M
Th,10/13/11,1203.66,702.475M,909.501M
We,10/12/11,1207.25,822.157M,955.483M
Tu,10/11/11,1195.54,664.494M,966.662M
Mo,10/10/11,1194.89,682.137M,971.449M
,,,,
Fr,10/7/11,1155.46,902.817M,976.441M
Th,10/6/11,1164.97,890.403M,1.023B
We,10/5/11,1144.03,1.045B,1.02B
Tu,10/4/11,1123.95,1.269B,1.011B
Mo,10/3/11,1099.23,1.097B,983.009M
,,,,
Fr,9/30/11,1131.42,1.009B,968.617M
Th,9/29/11,1160.4,916.138M,970.318M
We,9/28/11,1151.06,805.583M,966.144M
Tu,9/27/11,1175.38,918.39M,967.416M
Mo,9/26/11,1162.95,936.023M,966.551M
,,,,
Fr,9/23/11,1136.43,981.158M,953.288M
Th,9/22/11,1129.56,1.392B,938.138M
We,9/21/11,1166.76,989.838M,910.729M
Tu,9/20/11,1202.09,736.293M,899.079M
Mo,9/19/11,1204.09,757.025M,896.958M
,,,,
Fr,9/16/11,1216.01,1.605B,909.36M
Th,9/15/11,1209.11,843.02M,866.446M
We,9/14/11,1188.68,912.873M,870M
Tu,9/13/11,1172.87,845.193M,874.101M
Mo,9/12/11,1162.27,881.469M,879.202M
,,,,
Fr,9/9/11,1154.23,1.035B,906.58M
Th,9/8/11,1185.9,853.521M,926.028M
We,9/7/11,1198.62,824.662M,922.406M
Tu,9/6/11,1165.24,905.422M,926.963M
,,,,
Fr,9/2/11,1173.97,737.073M,924.944M
Th,9/1/11,1204.42,753.91M,944.981M
We,8/31/11,1218.89,981.077M,999.312M
Tu,8/30/11,1212.92,815.088M,1.051B
Mo,8/29/11,1210.08,704.478M,1.123B
,,,,
Fr,8/26/11,1176.8,943.052M,1.208B
Th,8/25/11,1159.27,961.114M,1.263B
We,8/24/11,1177.6,896.342M,1.291B
Tu,8/23/11,1162.35,974.39M,1.3B
Mo,8/22/11,1123.82,921.708M,1.301B
,,,,
Fr,8/19/11,1123.53,1.292B,1.298B
Th,8/18/11,1140.65,1.326B,1.278B
We,8/17/11,1193.89,799.193M,1.241B
Tu,8/16/11,1192.76,893.009M,1.246B
Mo,8/15/11,1204.49,875.14M,1.231B
,,,,
Fr,8/12/11,1178.81,1.038B,1.212B
Th,8/11/11,1172.64,1.569B,1.183B
We,8/10/11,1120.76,1.758B,1.136B
Tu,8/9/11,1172.53,1.894B,1.065B
Mo,8/8/11,1119.46,1.984B,986.402M
,,,,
Fr,8/5/11,1199.38,1.759B,900.558M
Th,8/4/11,1200.07,1.385B,843.188M
We,8/3/11,1260.34,1.038B,800.142M
Tu,8/2/11,1254.05,980.449M,776.158M
Mo,8/1/11,1286.94,872.788M,760.417M
,,,,
Fr,7/29/11,1292.28,1.003B,745.62M
Th,7/28/11,1300.67,764.966M,719.729M
We,7/27/11,1304.89,870M,713.144M
Tu,7/26/11,1331.94,668.932M,697.063M
Mo,7/25/11,1337.43,590.893M,698.596M
,,,,
Fr,7/22/11,1345.02,610.437M,702.548M
Th,7/21/11,1343.8,855.082M,714.113M
We,7/20/11,1325.84,692.746M,705.48M
Tu,7/19/11,1326.73,721.579M,700.352M
Mo,7/18/11,1305.44,695.846M,697.373M
,,,,
Fr,7/15/11,1316.14,898.331M,727.055M
Th,7/14/11,1308.87,739.565M,728.103M
We,7/13/11,1317.72,677.858M,721.56M
Tu,7/12/11,1313.64,744.327M,719.969M
Mo,7/11/11,1319.49,650.841M,711.598M
,,,,
Fr,7/8/11,1343.8,614.535M,753.942M
Th,7/7/11,1353.22,666.19M,769.645M
We,7/6/11,1339.22,628.787M,782.353M
Tu,7/5/11,1337.88,691.916M,787.975M
,,,,
Fr,7/1/11,1339.67,650.184M,788.09M
Th,6/30/11,1320.64,783.906M,797.98M
We,6/29/11,1307.41,725.589M,792.077M
Tu,6/28/11,1296.67,615.825M,795.496M
Mo,6/27/11,1280.1,676.896M,805.24M
,,,,
Fr,6/24/11,1268.45,1.141B,810.764M
Th,6/23/11,1283.5,914.047M,783.831M
We,6/22/11,1287.14,641.415M,774.622M
Tu,6/21/11,1295.52,653.989M,792.858M
Mo,6/20/11,1278.36,618.77M,814.324M
,,,,
Fr,6/17/11,1271.5,1.286B,809.868M
Th,6/16/11,1267.64,850.086M,771.261M
We,6/15/11,1265.42,856.801M,766.001M
Tu,6/14/11,1287.87,713.131M,753.898M
Mo,6/13/11,1271.83,693.632M,751.728M
,,,,
Fr,6/10/11,1270.98,798.538M,757.358M
Th,6/9/11,1289,695.353M,750.802M
We,6/8/11,1279.56,776.885M,753.804M
Tu,6/7/11,1284.94,761.979M,755.381M
Mo,6/6/11,1286.17,759.753M,757.265M
,,,,
Fr,6/3/11,1300.16,737.095M,761.369M
Th,6/2/11,1312.94,775.901M,767.274M
We,6/1/11,1314.55,914.964M,775.181M
Tu,5/31/11,1345.2,975.978M,757.904M
,,,,
Fr,5/27/11,1331.1,551.926M,732.539M
Th,5/26/11,1325.69,706.888M,749.487M
We,5/25/11,1320.47,771.187M,759.55M
Tu,5/24/11,1316.28,675.262M,764.748M
Mo,5/23/11,1317.37,680.586M,774.084M
,,,,
Fr,5/20/11,1333.27,778.073M,779.691M
Th,5/19/11,1343.6,700.2M,805.206M
We,5/18/11,1340.68,740.388M,810.555M
Tu,5/17/11,1328.98,800.532M,812.091M
Mo,5/16/11,1329.47,790.246M,810.858M
,,,,
Fr,5/13/11,1337.77,821.304M,796.639M
Th,5/12/11,1348.65,825.679M,789.136M
We,5/11/11,1342.08,894.507M,789.765M
Tu,5/10/11,1357.16,655.811M,777.051M
Mo,5/9/11,1346.29,595.494M,789.198M
,,,,
Fr,5/6/11,1340.2,806.155M,809.846M
Th,5/5/11,1335.1,857.824M,802.457M
We,5/4/11,1347.32,849.156M,790.266M
Tu,5/3/11,1356.62,815.307M,781.162M
Mo,5/2/11,1361.22,764.69M,768.5M
,,,,
Fr,4/29/11,1363.61,1.161B,758.244M
Th,4/28/11,1360.48,780.436M,729.939M
We,4/27/11,1355.66,763.433M,727.594M
Tu,4/26/11,1347.24,782.046M,721.774M
Mo,4/25/11,1335.25,576.955M,709.61M
,,,,
Th,4/21/11,1337.38,708.76M,720.816M
We,4/20/11,1330.36,835.116M,728.927M
Tu,4/19/11,1312.62,703.792M,719.31M
Mo,4/18/11,1305.14,838.012M,712.328M
,,,,
Fr,4/15/11,1319.68,905.223M,696.72M
Th,4/14/11,1314.52,695.321M,680.849M
We,4/13/11,1314.41,674.949M,681.689M
Tu,4/12/11,1314.16,712.603M,684.041M
Mo,4/11/11,1324.46,625.381M,679.762M
,,,,
Fr,4/8/11,1328.17,610.851M,691.505M
Th,4/7/11,1333.51,736.209M,750.713M
